record_id,event_id,event_date,year,month,municipality,province,country,event_category,planned_flag,affected_area_as_published,affected_area_normalized,affected_flag,source_title,source_url,source_type,data_note
1,E001,2023-02-15,2023,2,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Inteke,Inteke,1,City Working to Resolve Power Outages Affecting Water Systems,https://www.durban.gov.za/press-statement/City%2BWorking%2Bto%2BResolve%2BPower%2BOutages%2BAffecting%2BWater%2BSystems.,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
554,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Klaarwater,Klaarwater,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
555,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Montford,Montford,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
556,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Risecliff,Risecliff,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
557,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Moorton,Moorton,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
558,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Crossmoor,Crossmoor,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
559,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Woodhurst,Woodhurst,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
560,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Arena Park,Arena Park,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
561,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Umlazi,Umlazi,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
562,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Nsimbini,Nsimbini,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
563,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Folweni,Folweni,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
564,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Golokodo,Golokodo,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
565,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Westville,Westville,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
566,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Dawncliffe,Dawncliffe,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
567,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Pinetown,Pinetown,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
568,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Sarnia,Sarnia,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
569,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Westmead,Westmead,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
570,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Nazareth,Nazareth,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
571,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Moseley Park,Moseley Park,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
572,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Cowies Hill,Cowies Hill,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
573,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,KwaDabeka,KwaDabeka,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
574,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Clermont,Clermont,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
575,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,Berkshire Downs,Berkshire Downs,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
576,E026,2026-03-15,2026,3,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,bulk_supply_failure,0,New Germany Industrial,New Germany Industrial,1,Update On Repairs To Damaged Valve At Nagle Dam And Impact On Water Supply,https://www.durban.gov.za/press-statement/update-on-repairs-to-damaged-valve-at-nagle-dam-and-impact-on-water-supply,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
577,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Klaarwater,Klaarwater,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
578,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Shallcross,Shallcross,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
579,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Chatsworth,Chatsworth,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
580,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Umlazi,Umlazi,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
581,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Savannah Park,Savannah Park,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
582,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Nagina,Nagina,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
583,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Folweni,Folweni,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
584,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Ensimbini,Ensimbini,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
585,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Nsizwakazi,Nsizwakazi,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
586,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Luganda,Luganda,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
587,E027,2026-04-02,2026,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,aqueduct_recovery_rationing,0,Mawelewele,Mawelewele,1,Update On Southern Aqueduct Shutdown Completion,https://durban.gov.za/press-statement/update-on-southern-aqueduct-shutdown-completion,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
588,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Isiphingo Hills,Isiphingo Hills,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
589,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Prospecton Industrial,Prospecton Industrial,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
590,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Isiphingo Rail,Isiphingo Rail,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
591,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Isiphingo Beach,Isiphingo Beach,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
592,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Athlone Park,Athlone Park,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
593,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Galleria Mall,Galleria Mall,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
594,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Arbour Crossing,Arbour Crossing,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
595,E028,2026-05-15,2026,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_upgrade,1,Kingsway Hospital,Kingsway Hospital,1,Planned Water Supply Interruption In Prospecton And Surrounding Areas,https://electricity.durban.gov.za/press-statement/planned-water-supply-interruption-in-prospecton-and-surrounding-areas-2,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
596,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lewis Drive,Lewis Drive,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
597,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Amanzimtoti CBD,Amanzimtoti CBD,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
598,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Athlone Park,Athlone Park,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
599,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Kingsway Hospital,Kingsway Hospital,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
600,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Almond,Almond,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
601,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Winklespruit,Winklespruit,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
602,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Warner Beach,Warner Beach,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
603,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Illovo Glen,Illovo Glen,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
604,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lower Illovo,Lower Illovo,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
605,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Doonside,Doonside,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
606,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Launceston,Launceston,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
607,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Illovo Beach,Illovo Beach,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
608,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Panorama Park,Panorama Park,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
609,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Umgababa,Umgababa,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
610,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Umnini,Umnini,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
611,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Area Africa,Area Africa,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
612,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Mfume,Mfume,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
613,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,KwaSoni,KwaSoni,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
614,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Mashiwase,Mashiwase,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
615,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Nkwali,Nkwali,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
616,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu A,Lovu A,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
617,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu B,Lovu B,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
618,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Lovu C,Lovu C,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
619,E029,2026-06-10,2026,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,reservoir_shortage_rationing,0,Bhekulwandle,Bhekulwandle,1,Measures Implemented To Support Water Supply Recovery In Southern Areas,https://financial.durban.gov.za/press-statement/measures-implemented-to-support-water-supply-recovery-in-southern-areas,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
